AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-22,-89,-50,-116,-7,-3,-444,23,-56,-433,-144,-295,-1348,-33
-22,-84,-43,-118,-12,0,-444,25,-59,-437,-148,-294,-1347,-36
-16,-72,-24,-118,-10,-3,-444,22,-59,-436,-147,-290,-1347,-34
-16,-71,-24,-114,13,-2,-442,23,-59,-429,-136,-292,-1347,-22
-21,-72,-28,-112,26,6,-439,27,-52,-429,-128,-296,-1347,-14
-19,-66,-28,-112,19,6,-441,23,-46,-434,-129,-295,-1347,-21
-17,-70,-42,-112,12,2,-443,7,-54,-432,-133,-294,-1347,-29
-25,-80,-56,-112,3,-2,-442,-4,-69,-431,-143,-295,-1347,-31
-24,-79,-52,-111,-11,-2,-443,-1,-64,-433,-152,-294,-1347,-30
-16,-76,-51,-112,-15,7,-442,3,-52,-434,-148,-290,-1347,-29
-20,-72,-59,-116,-3,23,-440,8,-39,-434,-136,-292,-1347,-29
-23,-69,-59,-116,11,31,-441,19,-25,-434,-127,-296,-1347,-29
-19,-69,-53,-116,3,25,-442,22,-37,-432,-127,-295,-1347,-32
-20,-70,-50,-119,-14,17,-441,9,-57,-426,-133,-294,-1347,-30
-22,-71,-51,-121,-13,7,-440,-3,-57,-428,-129,-295,-1347,-24
-19,-75,-54,-119,-3,2,-441,1,-58,-435,-132,-294,-1347,-29
-18,-78,-55,-119,-8,-4,-440,1,-66,-434,-146,-290,-1347,-25
-19,-73,-52,-120,-11,-6,-440,-3,-62,-430,-146,-292,-1347,-9
-20,-66,-49,-117,2,19,-440,14,-51,-430,-131,-296,-1347,-14
-24,-64,-51,-114,12,30,-440,31,-55,-432,-127,-295,-1347,-26
-22,-69,-55,-118,13,8,-440,22,-63,-430,-134,-294,-1347,-15
-18,-66,-52,-126,11,6,-440,17,-51,-431,-127,-295,-1348,-13
-23,-63,-49,-126,1,18,-440,22,-42,-431,-123,-293,-1348,-30
-25,-68,-49,-124,-13,15,-440,20,-52,-431,-132,-290,-1347,-33
-19,-57,-48,-127,-12,19,-440,17,-54,-431,-131,-292,-1348,-25
-20,-41,-51,-128,-9,31,-440,16,-41,-431,-127,-293,-1348,-29
-20,-69,-22,-180,10,25,-440,19,-5,-431,-135,-281,-1345,-31
-17,-66,-28,-187,8,29,-440,22,3,-432,-125,-282,-1345,-29
-15,-62,-50,-181,-6,29,-440,24,7,-432,-124,-281,-1345,-24
-18,-66,-50,-175,-21,26,-440,20,2,-431,-132,-282,-1345,-32
-20,-70,-32,-177,-21,23,-440,19,-3,-431,-144,-281,-1345,-35
-19,-68,-30,-179,-2,29,-440,28,0,-435,-138,-282,-1345,-31
-21,-69,-31,-179,4,34,-440,30,3,-434,-129,-282,-1345,-37
-20,-71,-24,-179,-5,28,-441,21,-1,-432,-129,-281,-1345,-31
-17,-70,-22,-180,7,30,-440,19,0,-437,-117,-282,-1345,-11
-21,-72,-26,-179,20,32,-439,22,-2,-440,-107,-281,-1345,-16
-22,-76,-27,-180,2,17,-438,24,-12,-440,-117,-282,-1345,-31
-18,-73,-27,-179,-1,13,-439,27,-16,-440,-121,-281,-1345,-21
-18,-66,-26,-179,19,25,-439,27,-13,-436,-117,-282,-1345,-7
-20,-67,-25,-179,26,30,-439,25,-8,-432,-117,-282,-1345,-9
-18,-71,-30,-179,20,27,-439,24,0,-433,-120,-281,-1345,-16
-16,-74,-42,-179,14,15,-439,22,-2,-433,-130,-282,-1345,-24
-17,-76,-49,-179,15,6,-438,21,-14,-427,-144,-281,-1345,-30
-19,-76,-51,-180,10,4,-439,12,-19,-425,-163,-282,-1345,-32
-20,-74,-50,-180,6,8,-438,9,-12,-430,-168,-281,-1345,-30
-18,-70,-35,-179,15,19,-436,22,-1,-435,-139,-282,-1345,-14
-18,-66,-21,-179,26,30,-439,31,3,-437,-113,-282,-1345,-5
-21,-68,-27,-180,23,26,-442,26,-1,-437,-125,-282,-1345,-11
-20,-68,-31,-178,19,26,-441,27,1,-436,-134,-282,-1345,-9
-21,-55,-21,-173,20,38,-441,32,7,-433,-115,-281,-1345,-3
-21,-40,-22,-175,24,37,-438,31,6,-432,-96,-282,-1345,-4
-16,-39,-30,-180,28,34,-428,33,4,-432,-94,-282,-1345,-6
-14,-42,-31,-176,20,41,-420,29,7,-433,-110,-281,-1346,-7
-16,-47,-25,-173,18,41,-430,24,5,-432,-110,-281,-1346,-3
-17,-61,-24,-179,24,33,-442,29,-6,-430,-100,-281,-1345,-7
-17,-72,-29,-178,9,16,-433,17,-23,-430,-116,-281,-1346,-25
-16,-73,-32,-173,-3,-1,-424,4,-41,-430,-136,-281,-1348,-31
-18,-78,-35,-177,-3,-7,-433,12,-52,-432,-134,-281,-1340,-29
-22,-78,-36,-180,-5,-7,-441,24,-43,-432,-123,-281,-1330,-30
-22,-67,-29,-174,-2,9,-439,24,-25,-432,-121,-281,-1331,-18
-20,-62,-24,-174,3,26,-441,29,-21,-433,-126,-282,-1336,-9
-18,-67,-53,-177,8,-1,-419,8,-60,-434,-153,-281,-1315,-30
-20,-60,-56,-170,23,11,-416,20,-38,-433,-141,-281,-1326,-24
-15,-41,-54,-160,21,30,-417,26,-23,-433,-134,-281,-1337,-22
-13,-37,-47,-164,17,33,-417,25,-26,-434,-131,-281,-1338,-26
-16,-35,-50,-171,15,28,-417,27,-20,-433,-130,-281,-1336,-20
-16,-35,-54,-161,16,33,-417,32,-6,-433,-129,-281,-1335,-13
-14,-59,-53,-151,19,32,-417,23,-17,-435,-128,-281,-1331,-16
-15,-68,-53,-161,19,27,-417,9,-34,-436,-127,-281,-1329,-16
-18,-45,-50,-174,21,31,-417,10,-17,-433,-120,-281,-1332,-8
-14,-34,-47,-179,24,32,-417,13,8,-426,-115,-281,-1329,-6
-13,-50,-48,-177,22,29,-417,2,1,-424,-123,-281,-1322,-9
-18,-65,-50,-174,28,23,-416,-3,-19,-431,-132,-281,-1325,-6
-20,-74,-49,-175,29,6,-413,3,-31,-435,-130,-281,-1335,-5
-17,-79,-48,-177,20,-1,-416,-4,-24,-433,-134,-281,-1334,-10
-14,-75,-50,-171,17,5,-420,-7,-12,-436,-140,-281,-1330,-13
-14,-72,-58,-164,21,4,-416,4,-12,-437,-131,-281,-1335,-13
-16,-74,-60,-170,20,13,-415,7,-11,-434,-123,-281,-1338,-8
-17,-75,-54,-180,21,27,-418,5,1,-437,-124,-281,-1335,-5
-14,-72,-52,-177,23,14,-419,4,8,-434,-130,-281,-1336,-7
-13,-70,-55,-172,22,8,-417,2,5,-429,-142,-281,-1339,-9
-14,-74,-55,-174,16,25,-417,1,2,-430,-152,-281,-1329,-9
-10,-76,-53,-175,10,19,-417,0,-6,-431,-156,-281,-1321,-10
-9,-75,-54,-174,10,-2,-417,-3,-13,-431,-154,-281,-1332,-12
-14,-76,-53,-175,14,1,-417,-1,-11,-431,-154,-281,-1333,-11
