AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
165,-74,-61,-590,-75,-50,-766,-3,-92,-307,-129,-756,-1409,-59
177,-76,-62,-600,-71,-43,-766,-4,-91,-309,-123,-753,-1410,-54
187,-70,-63,-601,-76,-35,-766,1,-91,-310,-130,-750,-1410,-59
176,-73,-62,-597,-82,-37,-766,1,-80,-305,-127,-751,-1410,-65
173,-64,-58,-536,-55,27,-777,-2,-45,-310,-120,-750,-1410,-68
172,-59,-58,-536,-49,26,-771,4,-40,-310,-113,-751,-1411,-66
173,-44,-63,-536,-41,31,-774,1,-27,-310,-97,-751,-1410,-66
173,-34,-68,-536,-46,36,-776,0,-23,-310,-98,-751,-1408,-66
170,-37,-69,-536,-51,36,-773,15,-26,-309,-109,-751,-1407,-66
169,-37,-59,-536,-47,34,-774,23,-27,-309,-115,-751,-1406,-63
171,-33,-56,-536,-41,35,-773,8,-27,-311,-113,-751,-1407,-62
171,-37,-61,-536,-42,36,-771,0,-24,-313,-111,-751,-1408,-63
172,-45,-58,-536,-61,28,-772,6,-29,-311,-118,-751,-1402,-63
172,-48,-52,-536,-76,15,-772,7,-44,-310,-128,-751,-1398,-62
169,-47,-52,-536,-58,14,-771,-1,-46,-313,-125,-750,-1403,-63
170,-41,-57,-536,-43,30,-773,-2,-30,-311,-116,-752,-1407,-62
174,-64,-65,-538,-84,-5,-780,-2,-57,-311,-132,-752,-1405,-64
173,-71,-57,-538,-80,-1,-776,2,-58,-311,-133,-746,-1405,-59
166,-74,-63,-538,-81,-2,-779,5,-56,-309,-128,-746,-1405,-59
169,-68,-60,-538,-79,4,-780,1,-53,-310,-124,-747,-1405,-60
174,-67,-58,-538,-76,6,-777,-3,-53,-310,-120,-746,-1405,-59
169,-69,-62,-538,-81,5,-777,-4,-56,-311,-119,-746,-1405,-60
166,-69,-61,-538,-76,3,-779,-3,-59,-313,-121,-746,-1405,-62
171,-72,-59,-538,-81,-6,-776,-1,-62,-308,-126,-746,-1405,-61
169,-80,-60,-538,-101,-17,-776,0,-65,-308,-135,-746,-1405,-63
168,-92,-54,-538,-105,-23,-778,-1,-68,-315,-142,-746,-1405,-65
169,-102,-52,-538,-97,-24,-779,0,-70,-315,-145,-746,-1405,-66
167,-92,-57,-538,-101,-14,-778,1,-71,-307,-150,-746,-1405,-67
168,-74,-59,-538,-96,-2,-779,1,-66,-309,-144,-746,-1405,-66
168,-72,-57,-538,-74,3,-780,0,-55,-312,-127,-746,-1405,-60
167,-74,-60,-538,-74,0,-781,3,-55,-309,-133,-746,-1405,-60
167,-69,-61,-538,-83,1,-780,4,-63,-313,-151,-746,-1405,-63
165,-71,-57,-538,-100,45,-778,-3,-16,-316,-115,-750,-1432,-56
168,-67,-60,-538,-100,30,-791,1,-27,-316,-119,-750,-1419,-63
170,-69,-58,-538,-101,38,-803,1,-30,-312,-119,-750,-1411,-70
168,-71,-54,-538,-102,60,-806,-3,-24,-308,-120,-750,-1418,-64
168,-63,-58,-538,-105,61,-804,9,-22,-308,-119,-750,-1424,-60
170,-48,-57,-538,-92,58,-803,23,-12,-310,-108,-750,-1419,-66
169,-38,-49,-538,-77,68,-806,14,3,-312,-95,-750,-1412,-56
167,-42,-50,-538,-75,69,-804,1,3,-309,-88,-750,-1409,-40
166,-56,-56,-539,-76,59,-789,1,-6,-307,-92,-750,-1410,-49
166,-57,-57,-538,-75,61,-773,2,-11,-310,-97,-750,-1418,-62
167,-49,-55,-537,-77,62,-780,5,-12,-313,-102,-750,-1430,-59
168,-56,-56,-540,-84,50,-795,4,-14,-315,-115,-750,-1436,-56
169,-74,-59,-535,-96,36,-789,2,-24,-313,-129,-750,-1438,-60
167,-84,-55,-538,-69,16,-783,4,-64,-313,-127,-749,-1430,-65
169,-72,-56,-537,-74,27,-778,5,-55,-311,-123,-749,-1421,-68
168,-68,-56,-540,-67,23,-780,3,-56,-310,-124,-749,-1424,-68
166,-68,-56,-537,-47,18,-779,1,-60,-315,-130,-749,-1429,-65
167,-64,-56,-526,-52,25,-778,3,-53,-314,-128,-749,-1424,-66
167,-65,-56,-524,-74,26,-780,4,-43,-308,-131,-749,-1414,-68
166,-70,-56,-529,-74,20,-781,1,-40,-306,-143,-749,-1413,-71
167,-70,-56,-528,-65,12,-779,2,-46,-308,-148,-749,-1418,-74
167,-68,-56,-526,-69,2,-777,5,-50,-307,-148,-749,-1413,-71
167,-69,-56,-527,-70,4,-781,1,-44,-307,-142,-749,-1410,-69
167,-73,-56,-529,-67,15,-784,13,-36,-308,-139,-749,-1419,-73
167,-67,-56,-531,-69,20,-782,25,-40,-308,-144,-749,-1422,-73
170,-88,-75,-536,-47,-14,-780,2,-40,-306,-110,-749,-1412,-48
168,-96,-69,-539,-47,-17,-775,-1,-55,-307,-117,-747,-1410,-51
168,-99,-56,-539,-44,-21,-777,-2,-64,-307,-126,-747,-1411,-56
167,-102,-58,-537,-45,-30,-782,-1,-69,-309,-134,-747,-1413,-65
168,-104,-59,-538,-47,-29,-783,1,-74,-317,-136,-749,-1420,-66
169,-102,-51,-540,-45,-14,-779,7,-75,-320,-135,-751,-1419,-59
167,-90,-52,-532,-40,-3,-778,15,-63,-312,-128,-747,-1411,-59
166,-72,-55,-524,-37,4,-781,19,-42,-307,-110,-747,-1419,-52
166,-69,-53,-527,-38,9,-781,11,-39,-314,-101,-750,-1433,-45
168,-89,-53,-529,-38,6,-776,1,-53,-319,-113,-749,-1430,-57
171,-99,-53,-527,-38,1,-775,-2,-55,-316,-120,-748,-1421,-65
170,-90,-50,-529,-40,3,-776,3,-46,-313,-112,-749,-1424,-59
167,-91,-51,-530,-44,1,-778,10,-48,-316,-112,-748,-1427,-59
165,-105,-83,-534,-78,-6,-778,-6,-69,-314,-155,-747,-1440,-85
165,-86,-85,-517,-64,3,-778,-7,-60,-314,-139,-747,-1440,-73
164,-71,-81,-519,-42,7,-779,-9,-41,-310,-120,-747,-1440,-64
165,-74,-81,-527,-44,18,-779,-5,-32,-310,-114,-747,-1439,-68
164,-74,-81,-517,-53,30,-777,-2,-36,-318,-117,-747,-1439,-71
165,-70,-76,-510,-51,27,-775,-4,-35,-317,-119,-747,-1439,-66
166,-70,-71,-519,-51,27,-775,-3,-31,-311,-118,-747,-1439,-65
163,-69,-59,-519,-50,30,-777,-1,-29,-311,-118,-749,-1439,-64
162,-68,-56,-515,-50,25,-777,1,-31,-311,-118,-749,-1439,-64
166,-70,-73,-520,-65,17,-781,2,-41,-311,-119,-749,-1439,-69
163,-72,-83,-519,-73,9,-781,-1,-43,-311,-117,-749,-1439,-69
166,-73,-79,-514,-65,5,-776,-1,-37,-311,-118,-749,-1439,-63
169,-83,-80,-520,-66,5,-778,0,-42,-312,-125,-749,-1439,-64
158,-95,-87,-530,-77,-7,-782,-7,-61,-316,-133,-749,-1439,-71
156,-101,-86,-524,-77,-24,-776,-8,-71,-313,-142,-749,-1439,-73
161,-98,-85,-508,-74,-18,-773,-8,-66,-309,-147,-749,-1439,-70
158,-77,-78,-512,-60,2,-773,-5,-52,-315,-106,-745,-1431,-54
160,-69,-86,-512,-59,7,-770,0,-34,-315,-94,-745,-1432,-37
164,-64,-87,-512,-70,6,-774,0,-31,-312,-103,-745,-1433,-37
161,-73,-90,-512,-73,3,-777,-3,-50,-311,-113,-746,-1436,-57
158,-76,-90,-512,-74,-1,-775,-6,-50,-311,-121,-745,-1434,-67
163,-74,-87,-512,-93,-5,-777,-10,-29,-310,-132,-745,-1432,-67
168,-77,-86,-512,-100,-7,-777,-13,-21,-313,-132,-747,-1437,-70
161,-76,-70,-512,-82,-8,-775,-11,-28,-313,-123,-748,-1439,-70
156,-71,-60,-512,-76,-11,-775,-10,-29,-312,-121,-746,-1439,-69
162,-67,-73,-512,-83,-7,-776,-10,-17,-315,-123,-746,-1438,-72
163,-63,-84,-512,-76,7,-775,-4,1,-317,-112,-747,-1437,-69
159,-61,-79,-512,-64,11,-775,3,5,-316,-99,-747,-1438,-66
158,-65,-72,-512,-73,1,-775,-1,-13,-317,-107,-747,-1437,-77
158,-73,-60,-512,-83,-11,-776,-7,-18,-313,-122,-747,-1437,-85
156,-77,-82,-506,-73,-29,-778,-5,354,-312,-130,-745,-1437,-69
161,-66,-83,-506,-73,-14,-770,-7,343,-313,-129,-745,-1437,-72
154,-70,-79,-506,-74,-12,-765,-5,367,-311,-129,-745,-1437,-73
153,-76,-76,-506,-78,-29,-773,-1,340,-313,-127,-745,-1437,-71
164,-73,-76,-506,-78,-33,-777,0,305,-317,-131,-745,-1437,-70
167,-68,-76,-506,-72,-22,-773,-2,327,-316,-128,-745,-1437,-66
159,-67,-77,-506,-67,-21,-774,-5,373,-314,-116,-745,-1437,-60
151,-70,-83,-506,-72,-30,-776,-9,361,-315,-115,-745,-1437,-61
154,-75,-83,-506,-71,-31,-772,-7,291,-316,-119,-745,-1437,-64
159,-71,-70,-506,-59,-26,-772,-3,257,-317,-114,-745,-1437,-57
156,-69,-71,-506,-61,-29,-773,-7,247,-317,-114,-745,-1437,-55
149,-80,-61,-488,-59,-47,-778,-7,61,-311,-133,-747,-1440,-83
146,-79,-61,-487,-70,-49,-779,-7,63,-316,-133,-747,-1438,-88
146,-75,-55,-485,-77,-45,-779,-7,54,-316,-132,-747,-1438,-94
149,-76,-54,-483,-58,-35,-777,-6,48,-315,-130,-747,-1438,-94
154,-77,-57,-483,-43,-31,-779,-7,51,-315,-129,-747,-1438,-86
155,-74,-55,-485,-54,-44,-781,-7,36,-314,-130,-747,-1438,-81
154,-72,-50,-487,-51,-48,-776,-2,18,-313,-131,-747,-1438,-73
152,-73,-47,-489,-37,-33,-774,-3,18,-314,-125,-747,-1438,-66
152,-70,-50,-490,-42,-25,-775,-8,12,-313,-117,-747,-1438,-67
152,-80,-54,-491,-47,-43,-774,-13,-19,-314,-119,-747,-1438,-68
154,-93,-56,-491,-42,-62,-772,-19,-39,-314,-124,-747,-1438,-67
154,-87,-56,-491,-42,-55,-775,-18,-40,-313,-119,-747,-1438,-69
149,-85,-57,-491,-46,-52,-776,-5,-47,-315,-122,-747,-1438,-70
147,-74,-92,-490,-72,-53,-768,-25,-194,-317,-135,-747,-1441,-79
148,-69,-82,-486,-74,-65,-768,-25,-216,-317,-134,-747,-1440,-86
147,-52,-72,-482,-66,-52,-768,-8,-207,-317,-127,-747,-1447,-77
138,-61,-82,-479,-70,-48,-768,-5,-204,-317,-128,-747,-1450,-89
134,-72,-85,-484,-80,-64,-768,-11,-217,-317,-130,-747,-1441,-95
141,-68,-75,-489,-78,-67,-768,-9,-214,-317,-127,-746,-1441,-74
140,-65,-66,-488,-70,-58,-768,-9,-205,-316,-115,-745,-1444,-63
135,-67,-63,-488,-68,-55,-768,-14,-204,-317,-102,-748,-1442,-73
142,-66,-61,-490,-69,-56,-768,-12,-204,-318,-97,-749,-1441,-70
149,-63,-55,-491,-74,-61,-768,-13,-203,-313,-100,-748,-1449,-66
149,-66,-55,-491,-77,-65,-768,-19,-208,-310,-101,-747,-1455,-80
147,-68,-58,-490,-74,-60,-768,-16,-209,-314,-98,-747,-1448,-85
145,-66,-58,-490,-56,-27,-771,-6,-197,-312,-110,-748,-1439,-52
140,-60,-60,-490,-48,-26,-777,-7,-183,-314,-110,-749,-1439,-44
138,-63,-65,-491,-67,-33,-776,-10,-190,-314,-118,-748,-1439,-56
141,-60,-66,-489,-74,-35,-772,-7,-193,-314,-122,-748,-1439,-64
137,-45,-69,-482,-57,-23,-773,-2,-181,-315,-116,-748,-1440,-53
136,-38,-75,-480,-56,-12,-770,0,-179,-316,-110,-748,-1442,-51
141,-42,-83,-483,-72,-19,-762,-3,-192,-315,-117,-748,-1443,-65
141,-47,-83,-484,-76,-28,-765,-5,-205,-314,-130,-748,-1442,-72
140,-55,-66,-483,-71,-28,-778,-5,-210,-313,-130,-748,-1443,-75
137,-63,-58,-483,-74,-34,-780,-8,-208,-316,-131,-748,-1442,-85
138,-67,-69,-484,-91,-50,-768,-8,-219,-316,-147,-748,-1440,-95
139,-73,-70,-483,-107,-65,-762,-12,-242,-313,-159,-748,-1443,-100
136,-91,-56,-483,-95,-56,-775,-30,-158,-316,-152,-748,-1443,-69
134,-101,-59,-483,-102,-68,-775,-37,-170,-314,-151,-748,-1443,-70
138,-97,-61,-483,-96,-62,-775,-31,-179,-315,-159,-748,-1443,-71
135,-97,-59,-483,-102,-67,-775,-15,-178,-318,-168,-748,-1443,-68
134,-104,-59,-483,-98,-74,-775,-19,-177,-316,-157,-748,-1443,-67
136,-101,-57,-483,-81,-64,-775,-27,-177,-314,-149,-748,-1442,-69
137,-93,-63,-483,-86,-57,-776,-16,-165,-317,-153,-748,-1440,-70
138,-96,-73,-483,-93,-66,-779,-7,-155,-317,-157,-749,-1440,-69
137,-94,-68,-483,-82,-62,-778,-12,-159,-314,-152,-748,-1441,-62
137,-79,-59,-483,-75,-41,-777,-10,-157,-314,-137,-747,-1441,-59
139,-73,-61,-483,-77,-32,-775,-6,-152,-316,-129,-747,-1441,-63
139,-73,-59,-483,-76,-36,-769,-10,-167,-316,-143,-747,-1441,-62
137,-78,-60,-483,-76,-38,-767,-12,-180,-315,-152,-747,-1441,-59
136,-41,-79,-483,-66,2,-768,-28,-139,-317,-90,-747,-1445,-56
134,-46,-84,-483,-63,1,-768,-10,-129,-317,-91,-747,-1443,-57
138,-45,-79,-483,-43,6,-768,-7,-121,-317,-96,-747,-1448,-60
136,-37,-78,-483,-44,22,-768,-10,-120,-317,-95,-747,-1464,-54
134,-33,-82,-483,-48,30,-768,-6,-123,-317,-89,-746,-1469,-47
136,-41,-85,-483,-47,16,-768,-6,-140,-316,-98,-745,-1454,-56
137,-45,-77,-483,-65,1,-768,-9,-153,-317,-112,-745,-1439,-63
138,-40,-60,-483,-77,-7,-768,-8,-149,-318,-116,-745,-1440,-62
138,-53,-58,-483,-74,-20,-768,-8,-160,-312,-124,-745,-1446,-65
137,-72,-64,-483,-75,-27,-768,-8,-180,-308,-126,-745,-1445,-67
138,-62,-62,-483,-69,-18,-768,-9,-173,-316,-108,-745,-1444,-60
141,-34,-75,-483,-75,29,-750,-6,-63,-317,-125,-745,-1465,-71
137,-36,-90,-483,-76,28,-750,-5,-68,-319,-128,-746,-1466,-75
136,-37,-80,-483,-71,23,-750,-2,-78,-319,-125,-748,-1463,-71
139,-34,-78,-483,-72,28,-750,-1,-69,-319,-117,-746,-1464,-66
137,-33,-82,-483,-72,44,-750,0,-60,-316,-116,-745,-1470,-65
134,-29,-81,-483,-56,60,-750,-2,-60,-314,-114,-745,-1455,-61
137,-34,-85,-483,-41,60,-750,-5,-60,-316,-103,-746,-1440,-57
139,-28,-90,-483,-46,53,-750,-4,-62,-316,-97,-745,-1459,-55
137,-12,-90,-483,-49,61,-750,0,-52,-316,-104,-745,-1475,-54
137,-20,-83,-483,-44,60,-750,0,-37,-317,-111,-745,-1453,-56
139,-42,-79,-483,-58,41,-750,-2,-34,-316,-114,-745,-1435,-62
139,-34,-85,-480,-47,60,-745,-5,213,-315,-111,-748,-1450,-64
140,-30,-80,-480,-44,65,-750,0,205,-315,-101,-749,-1449,-57
139,-29,-81,-480,-43,65,-750,-1,185,-313,-97,-749,-1454,-58
136,-37,-85,-480,-53,61,-746,-6,160,-314,-100,-749,-1453,-65
136,-38,-82,-480,-67,59,-745,-8,146,-316,-104,-747,-1452,-69
137,-35,-84,-480,-73,51,-749,-7,136,-316,-115,-750,-1453,-68
138,-34,-90,-480,-72,35,-749,-7,131,-316,-118,-749,-1453,-68
139,-36,-90,-481,-64,31,-739,-8,143,-315,-114,-734,-1453,-68
138,-42,-90,-480,-54,45,-733,-7,161,-315,-115,-729,-1452,-64
136,-33,-89,-480,-41,59,-736,-7,172,-315,-102,-742,-1452,-60
138,-6,-84,-481,-46,63,-739,-5,171,-315,-92,-748,-1454,-59
157,-72,-81,-480,-85,19,-744,-6,-114,-311,-158,-719,-1443,-66
160,-73,-79,-480,-74,1,-744,-6,-116,-312,-158,-733,-1443,-66
165,-72,-85,-480,-82,-2,-743,-8,-99,-314,-159,-746,-1443,-66
164,-78,-86,-480,-98,3,-742,-7,-89,-314,-163,-745,-1443,-68
166,-92,-81,-480,-105,-2,-742,-9,-108,-313,-164,-742,-1443,-70
166,-100,-81,-480,-95,-7,-742,-26,-126,-310,-163,-746,-1441,-68
149,-100,-84,-480,-76,-6,-748,-30,-119,-311,-162,-745,-1441,-65
129,-93,-84,-480,-71,-4,-753,-24,-118,-316,-155,-744,-1441,-64
134,-80,-89,-480,-76,-1,-749,-30,-115,-317,-144,-742,-1441,-60
156,-67,-88,-480,-73,3,-747,-23,-97,-312,-142,-731,-1441,-58
169,-74,-88,-480,-72,3,-750,-7,-102,-305,-148,-724,-1440,-61
173,-95,-104,-480,-84,-4,-744,-11,-124,-305,-150,-727,-1440,-65
180,-97,-117,-480,-101,-12,-734,-16,-125,-312,-154,-735,-1440,-66
141,-44,-89,-476,-41,60,-761,-2,-107,-315,-130,-743,-1437,-56
134,-38,-83,-477,-46,60,-765,-3,-118,-313,-138,-744,-1437,-60
140,-39,-83,-477,-66,50,-751,-3,-117,-314,-154,-745,-1437,-68
154,-63,-91,-477,-78,28,-745,-2,-135,-314,-170,-749,-1437,-80
167,-81,-94,-477,-87,10,-746,-6,-156,-315,-184,-740,-1437,-94
168,-77,-95,-477,-96,1,-745,-11,-157,-313,-186,-729,-1437,-95
147,-74,-93,-477,-88,-7,-749,-9,-159,-312,-177,-739,-1437,-80
135,-77,-93,-478,-75,1,-754,-6,-154,-314,-168,-747,-1436,-67
139,-63,-89,-481,-76,29,-749,-8,-131,-317,-155,-739,-1436,-69
131,-43,-89,-481,-66,54,-752,-7,-114,-318,-138,-739,-1437,-69
108,-38,-88,-476,-45,64,-764,-2,-102,-317,-124,-746,-1434,-53
131,-36,-78,-476,-12,38,-768,1,-40,-317,-70,-727,-1441,-27
129,-39,-85,-476,-13,55,-768,-1,-43,-317,-69,-731,-1443,-28
124,-61,-88,-476,-15,46,-768,-14,-52,-317,-74,-748,-1443,-33
121,-75,-88,-476,-11,28,-768,-27,-66,-317,-81,-746,-1443,-32
122,-72,-86,-475,-10,25,-768,-18,-79,-318,-85,-740,-1443,-28
125,-69,-87,-477,-17,30,-768,-5,-74,-319,-87,-745,-1443,-28
124,-71,-85,-479,-18,35,-768,-8,-70,-318,-87,-746,-1443,-30
127,-72,-80,-479,-17,25,-768,-12,-83,-312,-89,-743,-1443,-32
131,-70,-83,-480,-29,3,-768,-7,-96,-311,-95,-739,-1443,-36
131,-70,-76,-481,-44,4,-768,-6,-90,-314,-102,-739,-1443,-40
130,-70,-58,-478,-45,23,-768,-8,-78,-316,-102,-744,-1443,-39
129,-58,-94,-479,-45,-2,-764,-5,-93,-318,-122,-729,-1446,-59
133,-66,-91,-479,-50,0,-764,-4,-91,-320,-131,-742,-1449,-48
131,-66,-93,-479,-68,-18,-764,-6,-102,-319,-130,-748,-1444,-59
121,-67,-93,-479,-76,-33,-764,-4,-117,-319,-126,-745,-1442,-66
125,-73,-90,-479,-70,-28,-764,0,-118,-320,-133,-743,-1443,-61
139,-77,-89,-479,-73,-27,-765,-3,-119,-320,-145,-742,-1441,-60
133,-76,-93,-479,-77,-33,-765,-7,-125,-320,-149,-732,-1441,-62
123,-71,-92,-479,-71,-30,-764,-5,-123,-319,-145,-724,-1442,-60
131,-70,-85,-479,-71,-28,-766,-1,-121,-320,-147,-728,-1444,-61
139,-74,-82,-479,-68,-20,-765,-1,-125,-319,-147,-723,-1447,-59
133,-72,-87,-479,-49,0,-756,-1,-122,-316,-132,-722,-1445,-53
125,-69,-89,-478,-80,-23,-764,-7,-122,-317,-135,-742,-1441,-87
123,-77,-94,-478,-79,-33,-765,-7,-126,-317,-135,-738,-1441,-77
125,-68,-107,-478,-77,-29,-764,-7,-114,-320,-122,-724,-1441,-62
126,-41,-100,-478,-59,-1,-764,-3,-80,-320,-99,-726,-1441,-58
121,-33,-89,-478,-45,10,-764,0,-67,-318,-87,-729,-1441,-60
121,-40,-93,-478,-56,-1,-764,-2,-73,-319,-93,-725,-1441,-62
121,-39,-91,-478,-60,2,-764,-3,-65,-318,-98,-727,-1441,-64
116,-36,-85,-478,-55,10,-764,-2,-54,-318,-100,-730,-1441,-67
117,-41,-92,-478,-69,3,-765,-3,-56,-320,-111,-726,-1441,-70
128,-41,-92,-478,-80,0,-764,-2,-60,-319,-121,-726,-1441,-70
131,-41,-86,-478,-69,2,-764,0,-74,-317,-128,-727,-1441,-67
113,-70,-60,-478,-76,-1,-768,-8,-126,-321,-146,-717,-1443,-65
115,-78,-69,-478,-91,-12,-768,-9,-125,-318,-149,-733,-1444,-67
124,-77,-82,-478,-107,-20,-768,-8,-123,-317,-153,-745,-1445,-66
127,-75,-81,-478,-100,-20,-768,-8,-128,-321,-153,-730,-1443,-69
125,-74,-70,-478,-81,-10,-768,-9,-116,-320,-141,-720,-1442,-55
123,-63,-68,-478,-74,4,-768,-3,-90,-317,-125,-726,-1443,-40
124,-61,-79,-478,-75,15,-768,2,-84,-317,-119,-727,-1443,-55
125,-64,-83,-478,-74,13,-768,-6,-92,-317,-117,-723,-1442,-64
124,-53,-78,-478,-72,14,-768,-10,-87,-317,-116,-724,-1441,-45
120,-53,-77,-478,-71,20,-768,-8,-83,-320,-123,-723,-1445,-39
120,-60,-88,-460,-74,-2,-764,-7,-80,-316,-126,-742,-1441,-63
119,-43,-91,-466,-70,3,-764,-4,-71,-316,-117,-745,-1441,-58
119,-46,-94,-464,-74,-1,-764,-4,-83,-318,-115,-742,-1441,-62
114,-63,-94,-462,-78,0,-764,-20,-85,-318,-117,-742,-1441,-63
111,-66,-95,-465,-56,-7,-764,-34,-71,-317,-110,-741,-1441,-55
116,-64,-95,-465,-46,-30,-764,-33,-79,-317,-107,-741,-1441,-58
123,-69,-91,-463,-67,-35,-764,-28,-92,-317,-118,-745,-1441,-62
125,-67,-88,-465,-77,-26,-764,-31,-85,-318,-120,-744,-1441,-59
120,-68,-86,-476,-72,-30,-764,-27,-78,-321,-113,-741,-1441,-58
119,-69,-82,-479,-74,-25,-764,-14,-73,-320,-119,-741,-1441,-62
118,-43,-82,-475,-73,-29,-767,-26,-29,-319,-98,-727,-1443,-61
125,-51,-85,-475,-75,-32,-767,-17,-31,-319,-101,-727,-1437,-64
115,-45,-83,-476,-76,-33,-767,-6,-35,-317,-102,-727,-1443,-62
110,-36,-82,-474,-74,-28,-767,-4,-25,-317,-97,-727,-1443,-59
119,-34,-81,-475,-72,-22,-768,-7,-14,-323,-94,-727,-1439,-60
118,-40,-82,-477,-75,-29,-765,-10,-19,-321,-100,-726,-1440,-61
115,-46,-85,-466,-78,-38,-767,-12,-31,-314,-101,-725,-1441,-62
117,-46,-76,-456,-77,-34,-769,-12,-32,-313,-99,-726,-1441,-59
119,-41,-55,-455,-70,-28,-758,-9,-30,-315,-101,-728,-1441,-55
119,-40,-48,-461,-69,-28,-752,-8,-30,-314,-97,-724,-1441,-53
110,-41,-50,-470,-68,-23,-763,-12,-31,-313,-91,-729,-1441,-57
106,-42,-53,-458,-76,-47,-763,-5,-73,-314,-104,-723,-1443,-48
117,-44,-54,-458,-97,-46,-766,-2,-93,-313,-119,-725,-1440,-62
118,-43,-51,-458,-97,-35,-766,-1,-90,-316,-114,-726,-1441,-57
115,-39,-43,-458,-75,-29,-757,1,-67,-316,-98,-726,-1444,-44
119,-36,-38,-458,-71,-27,-754,2,-62,-317,-102,-726,-1442,-53
115,-41,-38,-458,-85,-27,-764,0,-77,-319,-116,-727,-1442,-69
107,-40,-30,-458,-77,-20,-770,1,-72,-319,-109,-726,-1442,-64
110,-15,-28,-458,-54,-3,-759,4,-50,-320,-87,-725,-1441,-54
114,-8,-44,-458,-53,1,-748,1,-48,-321,-83,-724,-1443,-58
112,-36,-53,-458,-69,-15,-749,-5,-62,-318,-99,-726,-1443,-63
110,-30,-45,-458,-73,-17,-753,-5,-59,-317,-100,-729,-1441,-63
105,-103,-61,-449,-75,-104,-764,-10,-88,-318,-105,-723,-1458,-54
106,-99,-60,-455,-70,-93,-764,-19,-81,-319,-91,-723,-1458,-46
109,-100,-60,-459,-67,-98,-764,-33,-86,-318,-91,-723,-1458,-47
106,-100,-60,-454,-70,-103,-764,-34,-85,-320,-103,-724,-1458,-57
106,-100,-62,-452,-73,-107,-764,-33,-87,-320,-115,-723,-1458,-64
105,-108,-59,-456,-77,-118,-764,-34,-100,-319,-122,-723,-1458,-65
105,-126,-58,-456,-90,-125,-764,-33,-117,-318,-127,-725,-1458,-67
106,-134,-72,-454,-103,-127,-764,-34,-126,-318,-134,-722,-1458,-73
107,-133,-75,-455,-105,-135,-764,-31,-124,-319,-145,-719,-1458,-76
105,-133,-59,-455,-105,-143,-764,-29,-131,-320,-153,-723,-1458,-70
104,-133,-56,-455,-111,-141,-764,-33,-146,-319,-153,-728,-1458,-68
107,-128,-62,-455,-105,-129,-764,-24,-141,-318,-145,-727,-1458,-70
105,-63,-82,-450,-17,1,-765,-6,-57,-317,-116,-727,-1470,-61
105,-60,-75,-449,-28,4,-765,-3,-60,-317,-110,-726,-1470,-59
104,-67,-57,-448,-41,8,-765,-3,-54,-318,-109,-727,-1471,-60
104,-68,-56,-449,-49,0,-765,-8,-59,-318,-124,-727,-1471,-63
103,-71,-61,-449,-52,-22,-765,-9,-74,-320,-143,-724,-1466,-69
103,-75,-56,-448,-52,-34,-765,-3,-73,-321,-144,-723,-1463,-68
103,-76,-58,-449,-52,-28,-765,-12,-73,-321,-131,-724,-1467,-66
103,-78,-76,-454,-49,-24,-765,-22,-83,-320,-131,-726,-1467,-67
103,-77,-84,-458,-43,-26,-765,-11,-76,-321,-137,-726,-1463,-65
103,-73,-69,-458,-42,-15,-765,-2,-56,-323,-128,-727,-1464,-60
108,-44,-86,-451,-47,-1,-767,-8,23,-319,-130,-719,-1472,-90
106,-46,-90,-451,-50,3,-767,-8,27,-319,-128,-718,-1471,-95
105,-41,-89,-451,-53,13,-767,-8,31,-319,-130,-723,-1470,-90
106,-35,-89,-451,-43,26,-767,-9,37,-318,-127,-726,-1477,-78
106,-35,-90,-451,-43,27,-767,-8,36,-321,-128,-724,-1479,-80
104,-42,-86,-451,-65,9,-767,-4,23,-325,-145,-724,-1473,-90
103,-44,-83,-451,-76,4,-767,-5,16,-322,-154,-722,-1485,-90
105,-47,-83,-452,-66,8,-767,-9,20,-320,-140,-721,-1503,-85
107,-46,-83,-451,-70,2,-767,-7,20,-320,-131,-727,-1490,-90
104,-44,-84,-450,-72,6,-767,-2,16,-319,-131,-729,-1468,-95
98,-78,-102,-459,-73,-4,-765,-35,-58,-319,-130,-722,-1469,-82
99,-87,-88,-456,-75,-9,-765,-21,-64,-320,-142,-718,-1470,-85
99,-78,-88,-449,-76,-4,-765,-6,-63,-321,-152,-720,-1472,-81
99,-76,-94,-447,-79,-1,-765,-18,-71,-321,-150,-720,-1471,-86
99,-81,-94,-448,-76,-15,-765,-34,-73,-317,-149,-719,-1472,-94
99,-77,-89,-448,-75,-19,-765,-26,-61,-317,-153,-720,-1472,-89
99,-71,-87,-447,-72,-2,-765,-10,-54,-319,-149,-720,-1472,-83
100,-75,-97,-448,-69,-1,-765,-6,-56,-319,-144,-720,-1472,-84
99,-79,-103,-448,-71,-13,-765,-10,-58,-319,-143,-720,-1473,-83
99,-75,-100,-448,-70,-7,-765,-11,-59,-321,-143,-719,-1470,-75
103,-69,-109,-448,-67,1,-765,-11,-53,-321,-136,-720,-1467,-69
107,-65,-116,-448,-66,3,-765,-6,-34,-320,-120,-720,-1470,-68
103,-94,-105,-448,-98,0,-765,-11,-66,-320,-159,-724,-1470,-99
