AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
22,-4,7,55,-16,30,-161,63,-40,-406,-65,-63,-428,24
21,-4,1,56,-16,29,-162,57,-53,-408,-88,-63,-427,20
28,-10,-6,57,-17,35,-160,56,-54,-405,-93,-63,-426,21
31,-8,-7,55,-17,36,-156,57,-42,-399,-65,-63,-428,20
32,-1,-1,53,-12,39,-155,53,-42,-397,-57,-63,-429,19
31,0,2,52,-11,45,-156,55,-47,-401,-72,-63,-417,23
31,-7,1,53,-15,37,-156,54,-36,-409,-76,-63,-403,16
28,-8,0,53,-16,31,-155,39,-26,-409,-55,-63,-413,10
20,-5,2,52,-13,34,-156,29,-31,-404,-21,-63,-428,21
25,-11,3,52,-11,33,-156,35,-28,-404,10,-63,-417,31
34,-19,2,54,-12,28,-156,37,-17,-408,22,-63,-403,27
36,-19,2,54,-10,39,-156,29,-7,-409,23,-63,-409,24
32,-13,2,54,-4,55,-156,30,0,-407,34,-63,-413,28
30,-7,3,54,5,59,-156,45,6,-407,56,-63,-405,27
30,-3,5,54,14,58,-156,56,23,-408,74,-63,-412,26
33,1,3,52,19,62,-156,56,44,-405,91,-63,-426,40
33,0,-5,51,23,66,-156,52,52,-405,113,-63,-427,55
29,-3,-8,54,24,66,-156,55,52,-410,120,-63,-423,44
32,3,-4,57,18,65,-156,52,54,-410,114,-63,-424,30
35,15,8,56,16,64,-156,41,53,-406,115,-63,-422,44
33,13,6,53,24,65,-156,33,52,-406,112,-63,-421,50
32,-4,-17,55,15,65,-156,32,45,-404,90,-63,-428,29
26,-8,4,56,-19,48,-156,55,18,-404,-48,-59,-423,19
31,2,7,59,-14,62,-156,60,23,-407,-61,-59,-423,20
32,16,10,60,-10,60,-156,61,14,-410,-49,-59,-425,23
28,9,10,59,-16,58,-156,56,3,-409,-42,-59,-426,24
29,-11,7,58,-20,44,-156,48,3,-409,-65,-59,-425,6
31,-15,2,58,-18,28,-156,38,2,-410,-76,-59,-425,0
31,-13,3,57,-21,26,-156,31,-11,-410,-62,-59,-426,16
31,-15,6,55,-24,29,-156,30,-17,-410,-58,-59,-425,23
35,-15,6,56,-19,28,-156,33,-11,-410,-68,-59,-425,19
38,-15,4,56,-20,25,-156,36,-16,-409,-64,-59,-425,19
35,-14,-1,54,-18,25,-156,39,-28,-410,-56,-59,-425,19
32,-11,4,53,-18,32,-156,39,-27,-410,-53,-59,-425,17
30,-12,4,53,-33,34,-156,35,-28,-405,-48,-59,-425,20
32,-14,-15,54,-35,27,-156,30,-30,-403,-41,-59,-425,18
