AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
10,-31,-29,-11,44,21,-229,15,-46,-425,-137,-94,-584,-1
12,-33,-32,-11,37,15,-229,1,-54,-433,-140,-85,-584,0
10,-14,-27,-11,41,30,-229,10,-46,-428,-128,-86,-584,14
10,-10,-25,-11,46,36,-229,13,-36,-420,-128,-92,-584,23
12,-17,-27,-11,45,27,-229,2,-41,-422,-139,-86,-584,20
12,-14,-27,-11,45,26,-229,9,-53,-420,-132,-86,-584,16
4,-14,-24,-11,47,33,-229,16,-61,-424,-116,-86,-584,20
-4,-33,-24,-11,51,6,-225,5,37,-418,-23,-68,-564,157
3,-30,-24,-10,45,6,-225,-1,36,-411,-22,-87,-567,190
13,-33,-22,-10,46,0,-225,1,31,-412,-28,-92,-566,207
7,-36,-23,-12,51,5,-225,-1,32,-415,-37,-86,-553,217
3,-24,-23,-11,54,25,-225,2,45,-413,-41,-87,-558,229
12,-6,-24,-9,67,40,-225,6,55,-413,-36,-87,-580,244
2,-36,-56,-13,70,7,-229,3,-8,-420,12,-65,-567,154
2,-35,-54,-13,75,14,-229,-4,1,-423,4,-67,-569,156
8,-33,-50,-12,73,33,-229,4,7,-436,19,-64,-561,159
-1,-35,-52,-13,73,31,-229,2,4,-433,30,-70,-555,153
-9,-35,-53,-13,78,20,-229,-3,1,-426,8,-90,-559,154
-1,-34,-53,-12,82,16,-229,0,3,-427,-30,-91,-560,158
8,-37,-56,-13,74,14,-229,-1,-1,-423,-52,-85,-564,148
9,-40,-28,-12,79,-31,-227,19,18,-423,0,-86,-560,105
9,-43,-37,-23,80,-31,-227,19,19,-422,0,-80,-562,114
9,-43,-33,-24,82,-31,-227,18,24,-421,6,-61,-565,116
12,-37,-29,-11,88,-25,-227,31,30,-420,17,-74,-567,115
14,-37,-45,-9,83,-21,-227,31,22,-416,10,-94,-570,102
10,-40,-51,-16,79,-19,-227,22,16,-417,2,-75,-569,89
9,-37,-34,-16,84,-16,-227,27,23,-418,13,-67,-565,93
13,-36,-24,-14,87,-21,-227,29,19,-416,14,-80,-569,99
14,-38,-28,-15,84,-26,-227,27,3,-418,-4,-71,-570,93
11,-72,-30,-9,-109,-38,-223,32,-90,-424,-204,-57,-554,21
9,-67,-26,-14,-109,-31,-229,27,-89,-436,-210,-64,-554,26
10,-66,-34,-11,-111,-27,-225,19,-86,-431,-208,-67,-554,20
12,-68,-45,-11,-127,-30,-224,17,-89,-418,-197,-62,-552,5
11,-58,-37,-12,-129,-23,-229,23,-86,-422,-199,-64,-552,7
11,-38,-21,-10,-112,-4,-228,27,-65,-423,-215,-67,-553,24
11,-43,-24,-11,-117,-7,-224,26,-61,-424,-218,-63,-552,17
11,-63,-32,-11,-139,-28,-226,23,-85,-429,-209,-62,-552,-2
-7,-33,-19,-9,-16,0,-229,31,-124,-430,-86,-66,-567,-2
-3,-32,-22,-9,-17,-4,-229,32,-124,-420,-93,-61,-564,0
5,-16,-24,-9,-14,6,-229,32,-118,-423,-78,-65,-565,2
5,-12,-21,-9,-12,25,-229,36,-119,-421,-71,-83,-565,-1
-5,-17,-20,-9,-14,31,-229,35,-119,-411,-75,-80,-566,-3
-2,-12,-22,-9,-13,31,-229,32,-115,-409,-71,-62,-563,-4
-1,-10,-22,-9,-6,32,-229,30,-113,-415,-79,-64,-558,-2
-9,7,-24,-9,-7,30,-229,32,-117,-411,-100,-72,-557,-1
10,82,-16,-7,-12,32,-219,31,-63,-412,-63,-67,-554,-3
11,68,-16,-7,-13,29,-228,30,-58,-419,-59,-61,-554,-10
8,52,-21,-7,-24,5,-230,30,-86,-419,-69,-69,-554,-34
10,54,-19,-7,-18,-6,-226,29,-95,-406,-72,-87,-554,-25
11,57,-18,-7,6,3,-227,30,-77,-417,-68,-78,-554,-4
5,56,-23,-7,18,19,-229,31,-68,-433,-69,-60,-555,-3
3,62,-26,-7,20,27,-223,34,-63,-427,-66,-61,-556,2
12,73,-25,-7,34,36,-216,31,-49,-421,-48,-64,-556,10
-9,33,-27,-9,42,90,-229,28,-6,-412,51,-64,-558,-19
-18,48,-23,-9,49,91,-229,32,2,-418,82,-61,-556,-8
-25,47,-20,-9,55,98,-229,32,5,-423,83,-67,-558,-4
-23,31,-20,-9,48,95,-228,23,-19,-423,39,-86,-559,-8
-26,26,-12,-9,41,91,-229,25,-31,-433,20,-94,-558,-11
-29,29,4,-9,46,94,-231,34,-14,-436,37,-86,-564,-10
-24,35,4,-9,52,91,-231,34,-4,-422,23,-89,-572,-6
-22,49,-12,-9,49,101,-229,30,-8,-420,3,-90,-570,-5
-19,56,-22,-9,58,123,-228,32,-3,-426,42,-71,-570,-3
12,-32,-12,-11,23,24,-215,4,-30,-418,-101,-65,-551,-23
12,-18,-14,-11,43,24,-216,17,-34,-415,-108,-63,-551,-11
9,-9,-16,-10,45,30,-218,26,-37,-420,-115,-67,-551,-20
6,-13,-8,-9,43,44,-222,23,-33,-427,-122,-69,-551,-21
7,-3,1,-9,54,62,-224,27,-22,-421,-100,-67,-550,-6
1,15,1,-9,62,76,-224,30,-12,-406,-71,-66,-551,-2
-11,20,1,-9,68,89,-223,30,-7,-413,-66,-66,-551,-10
-12,17,3,-9,70,95,-222,39,-8,-430,-63,-66,-550,-18
5,16,6,21,9,118,-231,52,10,-412,-179,-86,-549,-29
2,20,-11,18,17,117,-229,53,20,-428,-147,-88,-549,-22
7,27,-25,7,20,121,-231,51,40,-425,-108,-88,-548,-16
11,29,-5,-2,21,127,-233,52,47,-423,-92,-87,-549,-14
7,27,5,1,22,124,-228,54,36,-425,-94,-86,-549,-9
7,28,3,18,21,127,-234,44,36,-419,-69,-87,-549,-9
15,24,1,30,20,120,-268,29,38,-414,-50,-87,-549,-26
8,-5,-22,177,-22,62,-284,30,-15,-422,-85,-87,-552,-42
8,7,-15,179,-4,70,-287,29,-2,-427,-78,-87,-552,-33
9,16,-28,174,3,68,-286,26,-2,-421,-46,-87,-552,-29
9,14,-28,185,8,83,-280,26,-1,-422,-15,-87,-552,-25
10,22,-11,211,21,97,-276,30,7,-416,16,-87,-552,-19
9,22,-14,211,15,79,-274,32,-2,-410,45,-87,-552,-22
7,-4,-33,179,-7,57,-274,28,-27,-413,57,-86,-552,-33
-1,-5,-25,216,-11,69,-261,36,83,-419,-97,-93,-540,-38
-1,-4,-19,210,-11,59,-257,33,88,-435,-87,-96,-523,-35
2,16,-21,206,-3,75,-261,28,93,-429,-71,-93,-546,-35
2,26,-22,208,10,94,-262,50,104,-406,-77,-89,-558,-29
2,20,-20,208,17,90,-260,62,111,-406,-90,-89,-550,-26
2,10,-24,207,-4,70,-261,36,88,-415,-97,-92,-539,-33
3,6,-25,210,-19,68,-261,31,61,-409,-95,-92,-531,-37
4,19,-14,212,8,91,-261,59,60,-406,-77,-91,-534,-29
10,37,-22,264,51,132,-261,27,32,-412,-73,-94,-547,0
11,25,-20,260,52,122,-261,31,20,-408,-75,-92,-535,-2
10,28,-13,264,52,119,-261,30,16,-420,-62,-89,-539,-1
8,33,-12,267,49,125,-261,26,22,-430,-67,-90,-558,-2
9,30,-10,268,54,130,-261,28,22,-432,-88,-90,-548,0
9,27,-12,269,57,122,-261,28,12,-424,-92,-90,-526,1
10,25,-24,266,56,103,-261,25,1,-416,-87,-90,-532,1
5,-9,-51,299,45,58,-260,25,69,-426,-113,-92,-519,-5
0,-9,-31,304,45,62,-258,25,64,-419,-103,-92,-520,-8
1,-13,-20,320,44,61,-262,23,71,-418,-96,-92,-520,-4
1,-9,-21,313,44,58,-276,24,80,-420,-79,-92,-520,-2
4,-3,-19,309,47,65,-283,27,81,-419,-61,-92,-520,-4
3,-3,-14,327,45,70,-271,27,80,-417,-73,-92,-520,-6
1,-11,-20,323,38,56,-260,26,72,-429,-94,-92,-520,-7
5,-14,-30,309,42,49,-261,27,65,-429,-90,-92,-520,-7
9,-4,-23,361,43,53,-261,20,-26,-419,-136,-92,-522,2
12,-4,-26,363,42,63,-261,24,-31,-418,-127,-92,-522,5
12,-3,-28,366,46,64,-261,25,-39,-424,-102,-92,-521,26
11,1,-28,365,44,64,-261,29,-43,-427,-65,-92,-522,19
7,-1,-28,371,46,67,-261,32,-35,-422,-47,-92,-522,8
5,-2,-21,378,50,68,-261,31,-31,-420,-45,-92,-521,15
9,-2,-24,378,30,62,-261,30,-51,-428,-56,-92,-519,4
10,-7,-25,377,14,56,-261,29,-61,-425,-77,-92,-519,2
11,-1,-25,331,33,89,-261,31,92,-425,-91,-92,-524,28
11,16,-28,335,48,93,-261,37,108,-424,-73,-92,-524,30
11,20,-29,338,45,90,-261,32,115,-416,-48,-92,-525,28
11,17,-24,338,41,93,-261,30,103,-407,-40,-92,-526,26
11,21,-32,337,44,96,-261,31,96,-416,-30,-92,-525,26
11,16,-47,336,43,89,-261,25,91,-425,-10,-92,-525,25
11,10,-37,334,46,91,-261,28,85,-417,8,-92,-525,24
12,17,-21,270,44,108,-262,57,10,-429,102,-90,-527,52
11,23,-11,270,64,112,-262,61,20,-422,96,-90,-526,53
11,27,16,270,74,124,-262,64,27,-427,116,-90,-524,55
10,26,-7,270,54,107,-262,59,6,-424,66,-90,-525,45
9,21,-30,270,42,85,-262,50,-13,-407,7,-90,-525,28
9,17,-9,270,44,85,-262,54,-4,-410,12,-90,-524,28
11,22,-3,270,28,89,-262,61,-6,-418,24,-90,-527,33
11,21,-17,271,12,89,-262,51,-24,-411,26,-90,-528,26
12,1,-21,212,82,67,-262,34,88,-407,-10,-91,-519,53
13,-7,-23,215,58,60,-262,31,66,-408,-4,-92,-520,51
12,-8,-26,210,43,55,-262,42,54,-424,-15,-92,-521,33
14,-4,-22,207,57,59,-262,58,51,-426,-30,-91,-522,37
13,0,-21,208,62,61,-262,48,48,-422,-15,-90,-524,49
11,-6,-28,208,49,57,-262,41,49,-420,-4,-90,-525,35
12,-8,-12,208,48,58,-262,56,49,-415,-12,-90,-524,24
13,-3,8,207,53,61,-262,60,48,-412,-13,-90,-523,30
9,-4,5,143,20,74,-260,31,-52,-417,-89,-90,-524,1
8,-12,0,147,20,64,-259,28,-40,-416,-105,-90,-522,0
12,-12,10,149,20,80,-260,31,-33,-411,-116,-93,-521,-1
12,-8,-5,147,18,87,-259,31,-38,-416,-119,-92,-521,-4
9,-15,-24,146,18,59,-257,37,-40,-432,-124,-89,-521,-8
9,-16,-2,149,20,61,-254,54,-32,-430,-120,-90,-521,-5
11,-8,2,153,21,90,-257,61,-20,-411,-114,-90,-520,0
12,-7,-25,152,21,88,-260,51,-7,-414,-117,-90,-519,2
10,-9,-27,151,22,72,-259,47,4,-423,-120,-90,-520,4
13,-14,-34,114,21,58,-258,39,11,-414,-14,-90,-520,-1
13,-5,-24,112,22,64,-258,49,15,-410,5,-90,-520,0
14,-22,-28,112,18,61,-258,51,1,-419,-2,-90,-520,-6
13,-38,-25,113,11,50,-258,45,-7,-425,-9,-90,-520,-8
13,-35,-27,110,-4,35,-258,34,-13,-412,-21,-90,-519,-5
14,-35,-34,110,-14,26,-258,28,-24,-408,-40,-90,-520,-9
13,-39,-24,113,-10,25,-258,29,-28,-419,-35,-90,-520,-8
9,-37,-16,111,-10,19,-258,33,-27,-421,-20,-90,-519,-8
10,-20,-1,89,28,23,-260,45,23,-414,-84,-90,-519,-4
10,-10,8,95,44,47,-259,57,33,-411,-70,-90,-519,8
9,-16,7,111,37,51,-258,42,31,-416,-56,-90,-519,3
10,-31,-16,96,16,30,-257,25,18,-414,-59,-90,-519,-6
9,-23,-25,81,18,31,-258,32,17,-415,-86,-90,-519,-5
10,-9,-16,91,22,37,-258,46,21,-426,-107,-90,-519,-1
10,-15,-16,91,15,29,-257,42,22,-421,-105,-90,-519,-4
11,-18,-10,88,35,38,-259,43,31,-409,-94,-90,-519,2
13,-7,6,106,60,61,-260,56,49,-414,-91,-90,-519,20
8,-28,-26,81,49,35,-258,40,-30,-421,-140,-90,-520,4
8,-9,-19,82,64,61,-258,58,-11,-419,-105,-90,-520,20
8,0,-20,81,80,72,-258,56,-9,-411,-95,-90,-520,26
7,-10,-23,81,74,63,-258,49,-22,-411,-94,-90,-520,20
8,-28,-18,82,57,48,-258,53,-31,-422,-78,-90,-520,27
11,-37,-17,81,53,42,-258,45,-36,-425,-78,-90,-520,30
10,-35,-21,81,57,45,-258,27,-42,-419,-90,-90,-520,9
16,-35,-25,82,16,32,-261,29,-1,-428,-210,-90,-512,-6
15,-35,-28,74,21,36,-255,30,11,-418,-202,-90,-518,-8
14,-27,-27,66,20,39,-255,29,18,-406,-200,-90,-521,-3
13,-21,-23,69,18,42,-259,29,17,-414,-199,-90,-522,1
12,-33,-22,64,15,37,-252,30,6,-417,-206,-90,-513,-3
14,-43,-22,50,17,29,-247,29,-1,-413,-227,-90,-496,-6
12,-41,-21,57,21,27,-255,30,-2,-412,-233,-90,-492,-3
11,-41,-19,75,21,26,-260,30,-8,-412,-226,-90,-506,-4
11,-41,-24,52,12,44,-248,28,-17,-408,-198,-87,-496,-16
8,-34,-19,53,6,40,-250,28,-12,-412,-208,-87,-494,-26
10,-18,-2,52,1,54,-246,28,0,-422,-206,-87,-497,-25
17,-11,8,50,10,58,-243,25,3,-417,-191,-87,-498,-20
16,-10,4,48,19,61,-247,27,7,-409,-175,-87,-496,-13
13,-17,-11,48,16,51,-247,25,16,-414,-167,-87,-496,-6
18,-26,-20,50,13,29,-243,23,18,-416,-162,-87,-498,-6
19,-18,-19,44,26,42,-245,27,23,-411,-160,-86,-497,-5
15,-3,-19,41,41,71,-245,25,34,-417,-165,-87,-495,-3
15,-27,-18,35,13,26,-247,20,0,-414,-146,-89,-509,-4
14,-42,-26,41,9,16,-246,23,-3,-413,-156,-88,-516,-8
15,-29,-12,49,6,21,-246,30,-5,-414,-164,-89,-509,-6
15,-14,9,49,-2,33,-248,34,-9,-413,-159,-88,-497,0
14,-21,11,45,-12,32,-244,34,-23,-413,-155,-85,-494,-2
12,-22,3,49,-14,26,-240,30,-29,-412,-147,-86,-496,-9
13,-9,2,55,-11,42,-247,31,-15,-413,-131,-89,-497,-9
13,-8,5,55,-13,59,-245,35,-5,-416,-146,-89,-495,-7
15,-13,6,21,-11,62,-217,26,32,-412,-101,-91,-495,7
15,-10,10,22,-4,85,-217,28,39,-411,-90,-90,-495,21
14,-9,9,21,7,90,-217,32,43,-410,-90,-90,-495,23
20,-9,4,21,9,89,-217,32,49,-412,-88,-89,-497,18
24,-10,6,22,7,92,-217,31,49,-411,-85,-89,-499,18
16,-10,6,21,10,89,-217,34,46,-409,-88,-89,-495,26
14,-9,5,20,12,84,-217,35,48,-408,-86,-89,-493,20
11,16,-18,5,4,115,-228,40,96,-414,-107,-90,-493,6
15,19,4,-7,17,118,-229,41,100,-414,-96,-90,-491,24
12,2,5,-15,-1,94,-229,31,85,-414,-84,-90,-490,10
13,-12,-18,-12,-21,78,-229,25,74,-414,-95,-90,-491,-8
16,-5,-22,-9,-15,87,-229,32,79,-414,-107,-90,-490,1
17,0,-16,-14,-12,90,-229,33,82,-414,-103,-89,-490,10
13,-7,-20,-21,-14,84,-229,32,75,-415,-94,-90,-492,4
10,2,-23,-25,-8,94,-229,34,85,-414,-90,-90,-496,3
14,-8,8,5,17,75,-230,56,20,-415,-70,-89,-460,1
15,-7,7,5,15,69,-230,58,28,-413,-79,-90,-457,3
10,-14,3,5,11,58,-230,60,23,-412,-90,-90,-462,-1
9,-18,-2,5,16,59,-230,56,19,-417,-86,-90,-463,-1
16,-8,-2,4,23,70,-230,56,42,-421,-57,-90,-464,19
20,-4,-8,6,21,68,-230,62,62,-415,-42,-90,-482,26
17,-11,-25,11,15,54,-230,59,46,-412,-74,-90,-490,7
14,-15,-20,13,11,52,-230,50,31,-414,-111,-90,-489,-3
18,-7,-14,22,-1,68,-218,30,34,-411,-85,-85,-490,2
16,-11,-18,20,8,66,-219,32,33,-411,-82,-86,-490,1
18,-10,-17,19,8,62,-220,53,25,-412,-73,-86,-489,4
19,-5,-19,22,12,67,-215,59,24,-411,-80,-85,-490,7
15,-9,-18,21,9,66,-212,33,24,-410,-99,-85,-492,1
15,-14,-12,17,-4,63,-213,27,18,-412,-96,-85,-489,-1
17,-15,-16,18,-7,61,-215,51,4,-414,-95,-86,-488,0
15,-17,-14,21,6,55,-216,62,-2,-414,-113,-85,-493,-2
31,1,3,23,19,88,-212,36,32,-411,-93,-88,-460,11
26,0,2,23,39,91,-197,27,36,-408,-88,-91,-464,19
27,-1,9,23,54,94,-204,30,37,-413,-78,-90,-464,26
32,-5,7,23,51,93,-218,35,34,-415,-77,-88,-462,23
29,-4,1,23,37,92,-216,49,39,-409,-74,-88,-464,15
18,-3,3,23,22,91,-212,63,49,-410,-74,-88,-466,9
17,-5,10,23,17,90,-213,64,48,-413,-80,-88,-465,2
29,5,13,23,20,92,-213,59,53,-410,-63,-88,-465,-5
33,19,13,23,17,93,-211,64,67,-408,-44,-88,-466,1
34,6,1,34,46,75,-208,60,54,-412,2,-68,-476,31
29,-6,4,48,31,61,-209,63,44,-409,-20,-85,-479,24
28,-6,6,52,23,63,-197,61,32,-408,-32,-88,-473,21
29,-4,5,45,25,61,-198,61,23,-409,-37,-82,-480,20
33,-12,5,46,23,58,-215,59,19,-409,-44,-90,-477,20
35,-14,9,50,33,60,-208,55,22,-410,-42,-90,-463,23
32,-4,12,49,52,62,-199,59,33,-410,-40,-78,-477,27
33,-2,10,48,52,74,-213,64,36,-406,-40,-78,-498,28
24,-2,10,47,23,76,-220,59,70,-411,-49,-86,-465,24
32,4,11,47,42,89,-218,59,77,-410,-64,-86,-465,28
24,20,11,47,46,88,-218,57,88,-411,-80,-86,-465,44
21,21,12,47,43,94,-218,55,105,-412,-50,-86,-465,46
25,21,13,47,48,103,-218,57,113,-411,-9,-86,-465,33
23,28,12,46,54,98,-223,64,111,-410,-2,-86,-465,30
24,22,10,48,47,89,-225,65,104,-412,-3,-86,-465,32
29,15,8,48,34,89,-221,63,99,-414,7,-86,-465,27
36,-4,-25,47,17,32,-199,53,29,-409,-61,-90,-465,31
36,-6,-18,50,9,27,-200,53,28,-415,-78,-86,-465,31
36,-15,-6,48,-9,4,-202,54,13,-416,-97,-86,-462,25
41,-22,2,48,-20,-12,-202,57,-1,-415,-105,-89,-462,22
