AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
15,-13,-5,43,45,60,-94,30,-27,-376,-193,-52,-235,23
14,-13,-13,51,44,59,-94,27,-30,-367,-190,-53,-240,15
14,-6,-22,48,46,62,-94,39,-23,-366,-182,-50,-241,18
13,-3,-22,45,47,66,-94,46,-5,-372,-163,-51,-239,23
11,0,-20,47,47,72,-94,31,3,-369,-141,-56,-243,22
12,4,-24,49,46,75,-94,27,5,-370,-144,-40,-239,19
13,2,-24,47,44,72,-94,48,15,-371,-169,-25,-232,20
14,-2,-14,46,50,67,-94,53,23,-366,-174,-44,-238,24
14,-3,-3,46,56,78,-94,34,19,-365,-161,-61,-243,27
13,-5,-8,43,52,87,-94,34,14,-368,-172,-54,-241,23
12,-6,-19,39,44,72,-94,45,12,-369,-185,-53,-241,20
13,-5,-11,39,42,56,-94,37,12,-367,-164,-58,-240,24
12,-5,5,43,46,72,-94,27,20,-369,-142,-54,-240,27
10,-2,10,46,53,93,-94,41,32,-370,-158,-54,-242,25
15,24,8,50,30,96,-94,61,-3,-355,-119,-58,-244,17
19,5,9,52,32,93,-94,61,-1,-358,-114,-59,-245,23
16,-6,7,47,22,98,-94,62,-12,-365,-121,-52,-243,15
12,1,6,49,11,99,-94,61,-29,-356,-128,-41,-243,1
12,-4,8,50,19,91,-94,55,-33,-361,-135,-31,-239,9
11,-2,7,44,41,93,-94,56,-27,-374,-138,-32,-227,23
12,20,7,45,52,117,-94,63,-9,-369,-102,-34,-218,23
21,31,12,51,50,131,-94,64,19,-366,-46,-33,-222,25
21,29,13,49,49,126,-94,63,33,-370,-18,-39,-226,29
14,30,8,49,58,131,-94,64,38,-366,-11,-39,-224,28
13,26,4,50,52,127,-94,62,32,-368,-6,-36,-223,29
12,16,4,46,31,97,-94,58,18,-362,-10,-36,-223,22
10,14,4,47,24,88,-94,58,22,-359,-14,-38,-223,18
13,17,6,50,30,101,-94,59,38,-370,-8,-39,-223,21
15,10,7,48,22,98,-94,59,37,-370,-8,-36,-223,9
12,5,8,48,15,90,-94,59,30,-369,-1,-38,-225,-4
